epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
30,6101.2,1.32856,1.13182,1.45967,0.83775,0.76386,0.83842,0.5167,1.35239,0.98536,1.56254,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
31,6379.46,1.3265,1.12748,1.45836,0.84478,0.76298,0.84489,0.51995,1.34957,0.97085,1.55939,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
32,6657.2,1.31323,1.1152,1.44633,0.83702,0.77618,0.84652,0.52574,1.33869,0.96658,1.55149,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
33,6935.37,1.30343,1.09596,1.43679,0.84797,0.77823,0.85063,0.53259,1.33528,0.94914,1.54272,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
34,7212.58,1.30251,1.09384,1.43494,0.84983,0.77794,0.85265,0.53496,1.32273,0.9428,1.53212,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
35,7490.06,1.29582,1.08884,1.43179,0.86419,0.77413,0.85376,0.53862,1.31595,0.92874,1.5284,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
36,7768.12,1.2924,1.07582,1.42506,0.86678,0.77618,0.85455,0.54161,1.30821,0.91658,1.52192,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
37,8056.74,1.27882,1.06859,1.42119,0.87139,0.78109,0.8573,0.54656,1.29691,0.91149,1.51439,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
38,8335.2,1.27021,1.05591,1.41269,0.86069,0.79261,0.85838,0.5491,1.29112,0.89981,1.50969,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
39,8613.9,1.26449,1.04731,1.41104,0.86317,0.79378,0.85992,0.55029,1.28631,0.89238,1.50928,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
40,8892.99,1.25414,1.03497,1.40152,0.86798,0.7929,0.86,0.55241,1.2807,0.88768,1.50703,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
41,9170.77,1.25351,1.0317,1.39794,0.86914,0.79293,0.86047,0.55324,1.27596,0.88299,1.502,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
42,9449.56,1.25351,1.02118,1.40028,0.87102,0.79378,0.86074,0.55693,1.26824,0.8798,1.4955,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
43,9727.25,1.24028,1.00626,1.38927,0.86815,0.79574,0.86206,0.55835,1.26326,0.87554,1.4912,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
44,10005.4,1.23287,1.00674,1.38723,0.87056,0.79505,0.86317,0.56115,1.26093,0.87256,1.48974,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
45,10282.9,1.22002,0.99297,1.37619,0.86687,0.79583,0.86359,0.56282,1.25503,0.87025,1.48463,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
46,10564.5,1.22242,0.9865,1.37553,0.87095,0.7939,0.86507,0.56433,1.25017,0.86646,1.48032,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
47,10850.6,1.20886,0.97217,1.3654,0.86817,0.79847,0.86396,0.56602,1.24598,0.86212,1.47677,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
48,11140.1,1.20892,0.97748,1.36743,0.86874,0.79847,0.86455,0.568,1.24312,0.85929,1.47477,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
49,11421.1,1.19592,0.95611,1.35498,0.87085,0.79965,0.86599,0.56991,1.23982,0.85428,1.47139,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
50,11699,1.19153,0.95979,1.35533,0.87418,0.79847,0.86727,0.57192,1.23724,0.84922,1.46952,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
51,11979.3,1.18608,0.94883,1.353,0.87438,0.80082,0.86819,0.57261,1.23438,0.84592,1.46708,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,12258.4,1.17491,0.93714,1.34309,0.87447,0.80258,0.86874,0.57427,1.23187,0.84287,1.46513,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
53,12539.3,1.17402,0.92594,1.33822,0.87419,0.8031,0.86919,0.57599,1.23013,0.84033,1.46368,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
54,12834.6,1.16152,0.91608,1.33073,0.8771,0.79973,0.86968,0.5774,1.22737,0.83791,1.46192,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
55,13138.2,1.15843,0.91361,1.32952,0.87722,0.7985,0.86968,0.57866,1.22345,0.83572,1.4589,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
56,13441.6,1.15237,0.90662,1.32431,0.88171,0.79583,0.87037,0.57987,1.22144,0.83378,1.4575,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
57,13752.6,1.13903,0.89303,1.3156,0.86371,0.81197,0.87009,0.58068,1.21913,0.83213,1.45637,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
58,14067,1.13651,0.88516,1.30937,0.86482,0.81402,0.87074,0.58162,1.21664,0.82953,1.45481,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
59,14376.8,1.1269,0.87641,1.30913,0.86702,0.81432,0.8704,0.58313,1.21447,0.82714,1.45434,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
60,14669.7,1.11949,0.86895,1.30239,0.86924,0.81512,0.87122,0.58412,1.21272,0.82567,1.45326,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
61,14965.6,1.11458,0.86045,1.29767,0.87203,0.81402,0.87222,0.58553,1.20986,0.82385,1.45117,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
62,15263.3,1.10213,0.8489,1.2902,0.87211,0.81461,0.87166,0.58625,1.20745,0.82171,1.44983,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
63,15551.6,1.09962,0.84763,1.28817,0.87384,0.81461,0.87291,0.58668,1.20489,0.81971,1.44806,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
64,15848.8,1.09388,0.84088,1.2852,0.87403,0.81414,0.87277,0.58819,1.20244,0.8174,1.44628,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
65,16147.1,1.08809,0.83311,1.28168,0.87519,0.81455,0.87313,0.58901,1.2,0.81413,1.44455,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
66,16455.2,1.08096,0.82881,1.27681,0.87737,0.81402,0.8732,0.59029,1.19752,0.81081,1.44249,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
67,16764.9,1.0706,0.80974,1.26997,0.87853,0.81549,0.87363,0.59129,1.19556,0.80898,1.44148,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
68,17067.6,1.06983,0.81221,1.26815,0.87902,0.81608,0.87415,0.59233,1.19355,0.80769,1.43989,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
69,17370.5,1.05659,0.80473,1.26012,0.88147,0.81754,0.87465,0.59328,1.19173,0.80523,1.43896,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
70,17668.1,1.0537,0.79525,1.25675,0.88171,0.81777,0.87493,0.59488,1.18939,0.8032,1.4373,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
71,17964.2,1.05024,0.7977,1.25439,0.88133,0.81666,0.87523,0.59669,1.18709,0.80126,1.43593,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
72,18258.6,1.04243,0.78978,1.25007,0.88148,0.81754,0.87599,0.598,1.18465,0.79893,1.43425,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
73,18557.5,1.02638,0.77104,1.24028,0.88215,0.81842,0.87638,0.59863,1.1819,0.79633,1.43228,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
74,18855.1,1.02547,0.76951,1.24042,0.88353,0.81892,0.87663,0.60007,1.17906,0.79489,1.43037,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
75,19169.5,1.0186,0.76683,1.2364,0.88425,0.8196,0.87728,0.60139,1.17715,0.79224,1.42893,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
76,19468.2,1.01746,0.7664,1.23567,0.8833,0.82136,0.87723,0.60287,1.17441,0.78964,1.42662,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
77,19774.4,1.00925,0.75783,1.22996,0.88371,0.82259,0.87792,0.60421,1.17243,0.78732,1.42592,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161,0.00432482,0.00144161
78,20075.3,0.99875,0.74959,1.22646,0.88506,0.8222,0.87798,0.60561,1.16992,0.78523,1.4241,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695,0.00401085,0.00133695
79,20385.6,0.99694,0.74402,1.22325,0.88671,0.82136,0.87868,0.60707,1.16707,0.78334,1.42208,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596,0.00370788,0.00123596
80,20683.7,0.99025,0.7378,1.21751,0.88913,0.821,0.8793,0.6092,1.16463,0.78093,1.42063,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873,0.0034162,0.00113873
81,20966,0.98607,0.73527,1.21559,0.89086,0.82194,0.87962,0.61046,1.16105,0.77943,1.41707,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537,0.0031361,0.00104537
82,21241.1,0.98283,0.73277,1.21252,0.89179,0.82198,0.88023,0.61127,1.15797,0.77776,1.41492,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951,0.00286785,0.000955951
83,21515.8,0.97423,0.7227,1.20903,0.88436,0.82634,0.88102,0.61205,1.15521,0.77554,1.41275,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577,0.00261173,0.000870577
84,21789.6,0.96792,0.71881,1.203,0.88498,0.8283,0.88151,0.61367,1.15153,0.77383,1.41032,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327,0.00236798,0.000789327
85,22063.7,0.97163,0.71992,1.20803,0.88552,0.82898,0.88209,0.61506,1.14904,0.77076,1.40876,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282,0.00213685,0.000712282
86,22337.7,0.96673,0.71908,1.20653,0.88523,0.83037,0.88258,0.61629,1.1469,0.76868,1.40738,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518,0.00191855,0.000639518
87,22611.2,0.95916,0.70719,1.19846,0.88724,0.82861,0.88265,0.618,1.14396,0.76725,1.40521,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106,0.00171332,0.000571106
88,22884.9,0.95295,0.70215,1.19534,0.89193,0.82316,0.88274,0.61848,1.14199,0.76461,1.40394,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115,0.00152134,0.000507115
89,23158.3,0.95283,0.70548,1.19629,0.89127,0.82664,0.88319,0.61942,1.13927,0.76295,1.40225,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606,0.00134282,0.000447606
90,23432.6,0.95195,0.70123,1.1964,0.89106,0.82722,0.88389,0.62084,1.13722,0.76006,1.40155,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264,0.00117792,0.00039264
91,23706.4,0.85807,0.54713,1.15367,0.89495,0.82517,0.88451,0.62212,1.13488,0.75841,1.39995,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227,0.00102681,0.00034227
92,23978.7,0.84734,0.53763,1.14719,0.89657,0.82386,0.88491,0.62315,1.13251,0.7561,1.39904,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546,0.000889639,0.000296546
93,24251.3,0.84111,0.53129,1.14244,0.89765,0.82312,0.8853,0.62443,1.13016,0.75366,1.39838,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513,0.00076654,0.000255513
94,24524.2,0.8322,0.52577,1.13694,0.89785,0.8237,0.88556,0.62539,1.12671,0.7523,1.3957,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212,0.000657636,0.000219212
95,24796.7,0.82679,0.52122,1.13369,0.90053,0.82329,0.88568,0.62634,1.12458,0.75035,1.39488,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678,0.000563034,0.000187678
96,25068.7,0.82492,0.52267,1.13047,0.90154,0.82341,0.88581,0.62793,1.1224,0.74866,1.39391,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943,0.000482828,0.000160943
97,25341.3,0.82122,0.51794,1.12878,0.90264,0.82282,0.88608,0.62869,1.11995,0.74585,1.39299,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032,0.000417097,0.000139032
98,25613,0.81978,0.51794,1.12689,0.90237,0.82282,0.88641,0.62936,1.11708,0.74424,1.39119,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968,0.000365905,0.000121968
99,25885,0.82161,0.51676,1.1306,0.90179,0.82488,0.88698,0.63006,1.11451,0.74298,1.39,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768,0.000329303,0.000109768
100,26157.2,0.81603,0.51774,1.12831,0.90407,0.82488,0.88817,0.63176,1.11207,0.74148,1.38841,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443,0.000307328,0.000102443
